Страница,Вакансия,Работодатель,Зарплата_сырая,Зарплата_мин,Зарплата_макс,Валюта,До_НДФЛ,Опыт_работы,Город,Ссылка,Описание
8,Data Scientist (Антифрод),Альфа-Банк. Центральный офис,Опыт 3-6 летМожно удалённо,3.0,6.0,,,Опыт 3-6 лет,Москва,https://omsk.hh.ru/vacancy/136559910?query=ML&hhtmFrom=vacancy_search_list,"Мы занимаемся развитием платформы интеллектуального управления безопасностью финансовых потоков. Наши ML -решения в реальном времени оценивают транзакции на предмет мошенничества, комплаенс-рисков и других нежелательных действий. В работе мы применяем продвинутые методы машинного обучения, прикладной математики и статистики. Исследуем новые данные, проверяем различные ML -гипотезы и постоянно ищем возможности значимо улучшить существующие решения. Сейчас мы расширяем команду и ищем DS-специалистов уровня Middle и Senior. Обязанности: Погружаться в бизнес‑контекст платформы ограничений, изучать доступные данные и существующую инфраструктуру — высоконагруженные сервисы, обрабатывающие миллионы транзакций в день. Анализировать текущие бизнес‑процессы, выявлять их уязвимые места и точки роста. Пробовать различные подходы машинного обучения: классификацию, кластеризацию, uplift‑модели, ранжирующие модели и нейросетевые решения (частично или полностью). Сравнивать результаты экспериментальных моделей с текущим решением, оценивая их преимущества и недостатки. Валидировать модели с помощью офлайн‑метрик (AUC, PR‑кривые, NDCG, uplift‑метрики и др.), убеждаться в статистически значимом приросте точности. Подготавливать аналитическую статью или отчёт, в котором будет подробно сравниваться каждый метод и обосновываться выбор оптимального решения. Запускать в продакшн лучшее из протестированных решений, обеспечивая его интеграцию в существующую систему управления ограничениями. Требования: Высшее техническое образование. Опыт работы в DS от 2 лет. Опыт вывода моделей в прод. Уверенный Python, продвинутый SQL, PySpark как плюс. Большой опыт в решении задач классического ML : бустинги, регрессия, ранжирование, классификация. Статистика, A/B тесты, знание основ оптимизации, понимание принципов работы используемых методов. Умение презентовать результат сложных решений понятным бизнесу языком, проактивность в поиске точек роста и генерации новых идей. Условия: Стабильный и прозрачный доход: размер заработной платы обсуждается по итогам собеседования + квартальная премия по результатам KPI Гибкий график работы: вы сможете планировать время так, как удобно вам и вашей команде Полную удалёнку или гибрид на выбор, а также уютный ИТ-хаб в Москве, Санкт-Петербурге, Екатеринбурге и сезонный коворкинг в Сочи Сложные и интересные задачи, современный стек технологий Заботу о вашем здоровье: программа ДМС с первых дней работы, куда входит стоматология, обслуживание в лучших клиниках города, страхование и компенсация 10-ти дней больничного Возможность вертикального и горизонтального карьерного роста: регулярно проходят тренинги, вебинары, митапы и демо-дни Оплату посещения профильных конференций и курсов, помогаем с подготовкой к публичным выступлениям и написанием статей на Хабр Доступ к бесплатным корпоративным библиотекам Alpina Digital, МИФ и бизнес-изданий Работа у трижды лучшего работодателя РФ по версии hh.ru, Forbes, РБК Программа развития AI-грамотности: треки по работе с нейросетями от базового до продвинутого уровня"
8,Руководитель склада / Бизнес-аналитик WMS / Консультант по автоматизации складской логистики,ЕМЕ,"175 000–230 000₽за месяц, на рукиОпыт 3-6 летВыплаты: Раз в неделю",,,₽,False,Опыт 3-6 лет,Москва,https://omsk.hh.ru/vacancy/136629929?query=ML&hhtmFrom=vacancy_search_list,"Компания ЕМЕ – разработчик и интегратор решений для управления логистикой. Мы в ТОП-3 вендоров и интеграторов WMS в России. ● 34 года в области разработки систем управления логистикой ● 2 500 000 кв.м. + складских и производственных площадей под управлением EME.WMS ● 450+ внедрений на крупных и средних складах по всей России и СНГ ● В 2024 г. у нас произошло создание лаборатории AI и ML Мы в поисках специалиста | аналитика с глубокими знаниями в области складских бизнес-процессов для участия в продажах наших проектов (WMS, TMS, YMS, MES, Нейроконсультант и др.) Мы предлагаем: Прозрачную систему мотивации (оклад+%), оформление по ТК в аккредитованную IT-компанию. Участие в крупных интересных проектах, командировки к заказчику. Экспертизу в логистике и IT-сфере. Гибкое начало дня, работу в офисе, понедельник-пятница, с 10.00 до 19.00 + командировки. Наш офис находится в 10 минутах от м. Сокольники, м. Преображенская пл. рядом с парком. Открытую и гибкую корпоративную культуру. Ваши будущие задачи: Участие в предпродажной деятельности программного обеспечения в области автоматизации логистики (WMS, TMS, YMS, MES и др.). Экспресс аудит предприятия потенциального заказчика с целью выявления текущих процессов (предполагаются недлительные командировки). Разработка рекомендаций по возможным будущим процессам (систем WMS, TMS, YMS, MES и др.). Онлайн интервьюирование заказчика по определению текущих процессов. Онлайн презентация заказчикам систем EME (какие сейчас бизнес-процессы у заказчика и как их можно реализовать в системе EME). Подготовка аналитической записки (по итогам визита на предприятие заказчика и онлайн интервьюирования). Согласование аналитической записки с заказчиком. Оценка доработок продукта совместно с отделом разработки EME. Оценка соответствия продуктов EME и функциональных требований заказчика. Расчёт экономической эффективности. Подготовка технических презентационных материалов о продуктах. Требования: Опыт работы 3- 5 лет в складской | транспортной логистике. Знание тонкостей процессов логистики (WMS, TMS, YMS, MES) - будет преимуществом. Опыт оптимизации бизнес-процессов будет преимуществом. Опыт анализа и описания складских бизнес-процессов, инструкций будет преимуществом. Отличные навыки коммуникации и ведения переговоров, внимательность, умение слушать и слышать заказчика. Нацеленность на результат и навык самомотивации."
9,Техлид / Tech Lead / Backend,ООО МСДис,"200 000–300 000₽за месяц,на рукиОпыт 3-6 летМожно удалённоВыплаты: Два раза в месяц",,,₽,False,Опыт 3-6 лет,Санкт-Петербург,https://omsk.hh.ru/vacancy/137425105?query=ML&hhtmFrom=vacancy_search_list,Не указано
9,MLOps,СОГАЗ: г. Москва,Опыт 3-6 лет,3.0,6.0,,,Опыт 3-6 лет,Москва,https://omsk.hh.ru/vacancy/136264452?query=ML&hhtmFrom=vacancy_search_list,Не указано
9,Разработчик компьютерного зрения,ООО Аксион Софт,Опыт 3-6 летМожно удалённо,3.0,6.0,,,Опыт 3-6 лет,Москва,https://omsk.hh.ru/vacancy/137052388?query=ML&hhtmFrom=vacancy_search_list,Не указано
9,Solution Architect,EvoAI,Опыт 3-6 летМожно удалённо,3.0,6.0,,,Опыт 3-6 лет,Москва,https://omsk.hh.ru/vacancy/136932794?query=ML&hhtmFrom=vacancy_search_list,Не указано
9,Data Scientist в команду антифрода,Т-Банк. ИТ. Аналитика,Опыт 1-3 года,1.0,3.0,,,Опыт 1-3 года,Москва,https://omsk.hh.ru/vacancy/137420857?query=ML&hhtmFrom=vacancy_search_list,Не указано
9,Senior Backend Developer | AI-first,Phygital+,Опыт 3-6 летМожно удалённо,3.0,6.0,,,Опыт 3-6 лет,Москва,https://omsk.hh.ru/vacancy/137431262?query=ML&hhtmFrom=vacancy_search_list,Не указано
9,Специалист по машинному обучению,АО ОМК ИТ,Опыт 1-3 годаМожно удалённо,1.0,3.0,,,Опыт 1-3 года,Москва,https://omsk.hh.ru/vacancy/137420484?query=ML&hhtmFrom=vacancy_search_list,Не указано
9,Продуктовый аналитик в Krisha.kz (Middle),АО Kolesa (АО Колеса),"1 300 000–1 700 000₸за месяц,на рукиОпыт 3-6 летВыплаты: Раз в месяц",,,₸,False,Опыт 3-6 лет,Алматы,https://omsk.hh.ru/vacancy/136291307?query=ML&hhtmFrom=vacancy_search_list,Не указано
9,Technical Product Manager (Anti-Fraud & Compliance Platform),ООО IDT Technologies,Опыт более 6 летМожно удалённо,6.0,,,,Опыт более 6 лет,Минск,https://omsk.hh.ru/vacancy/137436500?query=ML&hhtmFrom=vacancy_search_list,Не указано
9,Middle NLP Data Scientist (AI Phygital),Сбер. Data Science,Опыт 3-6 лет,3.0,6.0,,,Опыт 3-6 лет,Москва,https://omsk.hh.ru/vacancy/137360611?query=ML&hhtmFrom=vacancy_search_list,Не указано
9,Аналитик данных \ Финансовый аналитик (Ташкент),Ультрадекор ГМХ,Опыт 3-6 лет,3.0,6.0,,,Опыт 3-6 лет,Ташкент,https://omsk.hh.ru/vacancy/137390835?query=ML&hhtmFrom=vacancy_search_list,Не указано
9,Старший эксперт в Дирекцию AI Governance,АО Банк ЦентрКредит,Опыт 3-6 лет,3.0,6.0,,,Опыт 3-6 лет,Алматы,https://omsk.hh.ru/vacancy/137393497?query=ML&hhtmFrom=vacancy_search_list,Не указано
9,Customer Success Manager / Аккаунт-менеджер в B2B SaaS,Gravity Field,"180 000–250 000₽за месяц,на рукиОпыт 3-6 летВыплаты: Два раза в месяц",,,₽,False,Опыт 3-6 лет,Москва,https://omsk.hh.ru/vacancy/136834455?query=ML&hhtmFrom=vacancy_search_list,Не указано
9,Аналитик (full-stack),ProBack,Опыт 3-6 лет,3.0,6.0,,,Опыт 3-6 лет,Москва,https://omsk.hh.ru/vacancy/137430005?query=ML&hhtmFrom=vacancy_search_list,Не указано
9,Руководитель сетевого отдела,билайн: ИТ,Опыт более 6 лет,6.0,,,,Опыт более 6 лет,Москва,https://omsk.hh.ru/vacancy/136921929?query=ML&hhtmFrom=vacancy_search_list,Не указано
9,Data Scientist Middle/Senior Scoring,билайн: ИТ,Опыт 3-6 летМожно удалённо,3.0,6.0,,,Опыт 3-6 лет,"Москва, р-н Тверской",https://omsk.hh.ru/vacancy/136113706?query=ML&hhtmFrom=vacancy_search_list,"Сегодня Билайн — компания изменений, чутко реагирующая на потребности рынка и людей. А ещё Билайн — это команда, объединённая общими ценностями и общей целью — быть лидером телеком и digital рынков, предоставляя нашим клиентам новейшие продукты и услуги, а также сервис самого высокого уровня. Сейчас у вас есть возможность присоединиться к лучшей команде BD&AI Скоринг и верификация в качестве Data Scientist. Итак, вам предстоит: Развитие скоринговых моделей. Построение предиктивных моделей для задач B2C и B2B кредитования, страхования и e-commerce. Создание современных решений для задач предотвращения мошенничества. Разработка моделей fraud prevention. Поиск новых и применение актуальных методов для улучшения широкого круга задач. ML -research в области NLP, анализа графов и нейронных сетей. Внедрение разработок в продуктив. Усовершенствование пайплайнов и оптимизация расчетов на кластере. Мы будем рады рассмотреть тебя, если у тебя есть: Успешный профессиональный опыт работы в финтех индустрии не менее 1 года, опыт в роли DS и ML от 2 лет со схожим стеком. Опыт построения моделей с помощью классического ML -стека. Навыки работы с Python, (py)Spark, SQL, уверенные знания теории вероятности и статистики. Понимание ООП и структур данных. Кейсы с применением собственных методик в анализе данных и построении моделей на табличных данных. Хорошие отношения с Git, Jira, Confluence. Будет супер, если при тебе также имеются: Опыт работы с Kubernetes, Docker, Airflow. Опыт работы с фреймворками для анализа графов: networkx, GraphX. Опыт работы с neo4j или nebula. Опыт в применении нейронных сетей. Что мы предлагаем: Трудоустройство в аккредитованную ИТ-компанию. Сплоченную команду профессионалов, в которой можно не только успешно реализовывать проекты, но и перенимать опыт и развиваться. Обучение, участие в интересных проектах и расширение профессиональной экспертизы: мы участвуем в конференциях, митапах, публикуемся на Хабр и т.д. Конструктивную и открытую рабочую атмосферу. Полис добровольного медицинского страхования, обслуживаемый в лучших клиниках, а также чек-ап для сотрудников 40+. Страхование жизни, страхование от несчастных случаев и критических заболеваний, страхование выезжающих за рубеж. Материальную помощь. Детские подарки. Доплату по листу нетрудоспособности Корпоративные скидки на товары и услуги от партнеров компании. Служебную сотовую связь. Кафетерий льгот — возможность самостоятельно выбрать дополнительные корпоративные льготы и бонусы (спорт, здоровье, обучение, путешествия, транспорт и др.). Доступно после испытательного срока."
9,Менеджер по подбору персонала,QSOFT,Опыт 1-3 года,1.0,3.0,,,Опыт 1-3 года,Москва,https://omsk.hh.ru/vacancy/136855686?query=ML&hhtmFrom=vacancy_search_list,"QSOFT – российский digital-интегратор с экспертизой в AI и ML , лидер в разработке интегрированных и высоконагруженных интернет решений для среднего и крупного бизнеса и госструктур. Мы помогаем нашим клиентам оптимизировать процессы, ускорять принятие решений на основе данных и получать современные корпоративные сервисы. Наши основные направления разработки – корпоративные порталы (интранет) и digital workplace, B2B-порталы, E-commerce, мобильные приложения, личные кабинеты, чат-боты, дилерские платформы, искусственный интеллект для бизнеса. Мы находимся в поисках Менеджер по подбору персонала, который готов погрузиться в интересные задачи. Что мы предлагаем: оформление по ГПХ. оплатим внешние курсы, дадим корпоративную скидку на обучение английскому. у нас комфортные рабочие места в классном офисе на Китай-городе в самом сердце Москвы в QSOFT действительно дружная команда профессионалов, и мы ценим каждого из них. Первая из наших восьми ценностей звучит так: Команда - главное, что у нас есть. Обещаем придерживаться этой ценности в работе с тобой, поддерживать твои инициативы и помогать с решением проблем а еще мы устраиваем корпоративы, все вместе выезжаем на природу, ходим в бары и на квизы, участвуем в спортивных мероприятиях, играем в страйкбол, проводим вечера кино и смотрим шоу в комнате отдыха. В общем, стараемся, чтобы не только работать было комфортно, но и отдыхать хотелось вместе! Обязанности: Взаимодействовать с нанимающими менеджерами и помогать составлять заявки на подбор, профили кандидатов и вакансий Полный цикл подбора персонала Поиск кандидатов на job сайтах и других источниках Проведение телефонных интервью, очных и онлайн собеседований с целью оценки компетенций кандидатов. Проводить первичные собеседования и организовывать прохождение соискателями всех необходимых этапов Поддерживать эффективную коммуникацию с руководителями Проведение адаптационных бесед с новыми сотрудниками. Участвовать в текущих HR-проектах компании: опросы вовлеченности, развитие HR-бренда, внутрикорпоративные мероприятия. Вести отчетность по процессу найма как на регулярной основе, так и по запросу Создать и вести воронку подбора – регулярно и корректно заполнять показатели, правильно интерпретировать результаты Заниматься подготовкой предложений о работе – вести переговоры об условиях, собирать рекомендации и согласовывать дату выхода новых участников команды Адаптация сотрудников Требования: Опыт работы в подборе персонала от 6 месяцев Знание методов подбора и оценки персонала Активная жизненная позиция, самостоятельность, способность работать в режиме многозадачности Доброжелательность, приветливость, грамотная речь Здорово, но не обязательно, если есть опыт работы в рекрутинговом агентстве *Просим указывать в сопроводительном письме Ваши зарплатные ожидания!"
9,AI - Workshop Leader,Alem.ai Foundation,Опыт 1-3 года,1.0,3.0,,,Опыт 1-3 года,"Астана, проспект Мангилик Ел, B1",https://omsk.hh.ru/vacancy/137192928?query=ML&hhtmFrom=vacancy_search_list,"О роли Как AI-Workshop Leader в TUMO, вы будете проводить практические воркшопы, знакомящие подростков с прикладным применением искусственного интеллекта. Ваша цель — помочь ученикам 12–18 лет стать активными создателями решений на основе ИИ, а не пассивными потребителями: научить их работать с этими инструментами и при этом критически оценивать их ограничения. Помимо создания проектов с ИИ, это включает изучение таких тем, как предвзятость в результатах работы ИИ, распознавание дезинформации, сгенерированной ИИ, и обсуждение этических вопросов, связанных с авторскими правами и данными для обучения моделей. Обязанности: Участвовать в разработке и проведении воркшопов по ИИ, делая сложные концепции понятными для подростков Оценивать работы учеников, давать конструктивную обратную связь и архивировать завершённые проекты Проводить демонстрации и активности, вызывающие любопытство и творческий интерес к ИИ Участвовать в тестировании и улучшении учебных материалов и программы по ИИ Следить за новыми инструментами и техниками в области ИИ, предлагать новые подходы для занятий с учениками Направлять учеников в процессе мозгового штурма и прототипирования проектов на основе ИИ Требования: Энтузиазм в области ИИ: вам интересен ИИ, и у вас есть реальный опыт работы с такими инструментами, как ChatGPT, Claude или Gemini. Вы уверенно владеете техниками промптинга (chain-of-thought, few-shot и др.) и имеете базовое понимание того, как устроены эти модели «под капотом» (LLM, токенизация, TTS/STT и т.д.) Основы программирования: уверенное владение базовыми концепциями (переменные, условия, циклы, обращения к API). Умение читать, редактировать и отлаживать небольшие приложения. Способность делать запросы к AI-моделям через терминал, API-клиенты или простые скрипты Педагогические навыки: умение доступно объяснять технические концепции разным возрастным группам, организовывать групповую работу и адаптировать темп программы под потребности учеников Будет плюсом: Более глубокое понимание концепций ИИ/МО (токенизация, эмбеддинги, файн-тюнинг, RAG-пайплайны и т.д.) Навыки программирования среднего или продвинутого уровня — умение создавать приложения с нуля Условия: Уровень заработной платы обсуждается по итогам успешного прохождения этапов отбора и зависит от вашей квалификации; Работа в команде высококвалифицированных специалистов; Интересные задачи, расширение профессиональных связей международные проекты и т.д. Комфортный, современный дизайнерский офис в Международном центре искусственного интеллекта alem.ai"
9,Продуктовый дизайнер AR-интерфейсов,USETECH,"до240 000₽за месяц,до вычета налоговОпыт 3-6 летМожно удалённоПодработка",,,₽,True,Опыт 3-6 лет,Москва,https://omsk.hh.ru/vacancy/137427114?query=ML&hhtmFrom=vacancy_search_list,"Юзтех – группа аккредитованных ИТ-компаний полного цикла разработки с многолетней экспертизой в передовых технологиях: DWH, BigData, AI/ ML , Blockchain, BI, предиктивная аналитика, цифровые двойники производства и рисков. ГК Юзтех является технологическим партнером таких компаний, как Mail.ru, 2Gis, НЛМК, Еврохим, Го Инвест, Альфа-Банк, Сбер, ВТБ, МКБ, Самолет, Х5 retail Group, Газпромнефть, Леруа Мерлен, Ситилинк, Ланит, IBS. Также, ГК разрабатывает собственные IT-продукты (Usebus, Octopus, Тил Эйчар) и флагманские проекты, которыми пользуется 70% населения страны. Проект связан с разработкой пользовательских интерфейсов для Head-Up Display (HUD) и AR-сценариев. В рамках проекта предстоит проектировать и развивать интерфейсы, которые отображаются непосредственно в поле зрения пользователя, продумывать механику их поведения, анимации и взаимодействия. Период привлечения на проект: до 31.12.2026 , с высокой вероятностью продления. Обязанности: Проектирование и улучшение пользовательского опыта взаимодействия с интерфейсами head-up display. Разработка новых интерфейсных элементов включая механики их поведения. Прототипирование интерфейсных решений (различными инструментами в зависимости от решения и полноценности прототипа). Описание интерфейсных решений для последующей имплементации командой разработки. Описание логики работы интерфейсных элементов. Работа с интерфейсными анимациями: анимирование, подробное описание. Поддержка процесса имплементации (консультирование команды разработки при необходимости). Поддержка и обновление дизайн системы компонентов. Ожидаемые результаты работы: Поставка детальных описаний интерфейсных решений, а так же необходимых макетов, либо ассетов; Поставка всей необходимой сопутствующей информации для передачи дизайна в разработку (иллюстрации состояний / анимации / прототипы / схемы и диаграммы); Подробные описания анимаций, в случае анимирования элементов интерфейса (включая анимируемые свойства, изинги, тайминги и т.д.) Для случаев создания прототипов: прототип отражающий частично, либо полностью функционал проектируемого элемента. Требования: Опыт работы продуктовым дизайнером или дизайнером интерфейсов в области геймдева. Понимание принципов работы игровых движков. Понимание пайплайна разработки. Сильные навыки проектирования пользовательских интерфейсов. Опыт создания прототипов. Наличие портфолио или возможность показать реализованные проекты в live-формате. Уверенное владение инструментами для решения задач дизайна: Figma, After Effects, Blender, Unity, Godot или другим аналогичным ПО. Будет большим плюсом: Понимание процесса разработки на игровом движке. Опыт создания прототипов непосредственно на игровом движке. Опыт работы с AR/HUD-интерфейсами. Мы предлагаем: Карьерную и профессиональную возможность в стабильной, аккредитованной ИТ-компании; Расширенный полис ДМС со стоматологией, корпоративный психолог; Обучение, сертификацию, клуб по изучению английского языка – онлайн изучение английского; Доступ к Корпоративной библиотеке и к Корпоративному университету; Внутрикорпоративные профильные коммьюнити; Заботу о детях сотрудников: корпоративные скидки, подарки, детские дни; Геймифицированную программу лояльности: поверь, ты будешь в восторге от нашего корпоративного магазина! Корпоративную жизнь: мы много работаем и классно отдыхаем! При отклике обязательно приложите ссылку на ваше портфолио."
9,Менеджер IT проектов,QSOFT,"до130 000₽за месяц,на рукиОпыт 1-3 года",,,₽,False,Опыт 1-3 года,Москва,https://omsk.hh.ru/vacancy/136561746?query=ML&hhtmFrom=vacancy_search_list,"QSOFT – российский digital-интегратор с экспертизой в AI и ML , лидер в разработке интегрированных и высоконагруженных интернет решений для среднего и крупного бизнеса и госструктур. Мы помогаем нашим клиентам оптимизировать процессы, ускорять принятие решений на основе данных и получать современные корпоративные сервисы. Наши основные направления разработки – корпоративные порталы (интранет) и digital workplace, B2B-порталы, E-commerce, мобильные приложения, личные кабинеты, чат-боты, дилерские платформы, искусственный интеллект для бизнеса. У нас амбициозные планы - мы активно растем и берем новые крупные проекты. В связи с этим мы находимся в поисках ""Менеджера IT-проектов"" , чтобы вместе создавать передовые digital- решения. Обязанности: Управление проектом на всех этапах жизненного цикла — от инициации и планирования до передачи в поддержку: контроль сроков, бюджета, объёма работ и требований; Координация процессов разработки, тестирования и приёмки; контроль качества результатов и их соответствия требованиям заказчика; Контроль рентабельности проектов, работа над оптимизацией затрат; Формирование и распределение задач в проектной команде, контроль загрузки и сроков исполнения специалистами; Идентификация, оценка и управление проектными рисками, эскалация проблемных ситуаций; Выстраивание и развитие долгосрочных отношений с заказчиками, включая работу с ключевыми клиентами; Коммуникация и согласование решений на уровне лиц, принимающих решения (ЛПР), со стороны заказчика; Подготовка отчётности о статусе и результатах проекта для руководства и заказчика; Формальное и документальное сопровождение проектов: договоры, допсоглашения, протоколы встреч, акты выполненных работ. Требования к кандидату : Знание методологий управления проектами (PMBoK, SCRUM Guide); Опыт в управлении проектной командой; Опыт в заказной разработке. Что мы предлагаем: Офисный формат работы (гибрид возможен после ИС); Оформление по срочному договору или ГПХ, с ИП или самозанятым; Развитие – оплачиваем внешние курсы, даем корпоративную скидку на английский, поддерживаем выступления на конференциях, участие в митапах и вебинарах. Нам хочется развивать экспертность каждого сотрудника! Крупные и реально интересные проекты , которые меняют мир к лучшему. Мы используем разные технологии и стеки, поэтому ни один проект не похож на другой, и в каждый мы вкладываем частичку себя; Комфорт – у нас классный офис в центре Москвы (Китай-город, Курская, Чистые пруды) с уютными рабочими местами, а также мы предоставляем все необходимое: хорошее железо, дополнительные мониторы, лицензированный софт и платные доступы; Команда – в QSOFT действительно дружная команда профессионалов, и мы ценим каждого. Первая ценность QSOFT – ""Команда – главное, что у нас есть"". Обещаем придерживаться этой ценности в работе с тобой, поддерживать инициативы и помогать с решением проблем; Яркая жизнь вне работы – каждый месяц устраиваем корпоративы, все вместе выезжаем на природу, ходим в бары и на квизы, участвуем в спортивных мероприятиях, играем в страйкбол, проводим вечера кино и смотрим шоу в комнате отдыха. Cтараемся, чтобы не только работать было комфортно, но и отдыхать хотелось вместе! Этапы отбора: тестовое задание → HR-собеседование → собеседование с руководителем → оффер. Обратите внимание: тестовое задание является обязательным этапом отбора. Откликаясь на вакансию, пожалуйста, будьте готовы его выполнить. Данное описание не является офертой."
9,Главный инженер-аналитик по внедрению ИИ,АО Эксперт РА,Опыт 3-6 лет,3.0,6.0,,,Опыт 3-6 лет,Москва,https://omsk.hh.ru/vacancy/132790894?query=ML&hhtmFrom=vacancy_search_list,"Мы приглашаем Главного инженера-аналитика по внедрению ИИ с сильными компетенциями в области ML Engineering и Data Science. В этой роли Вы будете исследовать передовые методы ИИ, оценивать их применимость к реальным бизнес-задачам и, во взаимодействии с бизнес-заказчиками, партнерами, подрядчиками и внутренней ИТ-командой, создавать и развивать прикладные решения в следующих областях: ИИ-агенты (агенты разработки, в т.ч. для обычных пользователей); диалоговые сервисы (боты, ассистенты и пр.); сервисы генерации и обработки текстового контента; аналитические сервисы (персонализация, предсказательные модели); сервисы распознавания документов. Что даст сотрудничество с нами: Официальное трудоустройство: Полное соблюдение ТК РФ; Достойная компенсация: Конкурентная заработная плата, обсуждаемая по результатам собеседования. В Агентстве развита система грейдов и дополнительная финансовая мотивация; Расширенный ДМС: После испытательного срока – расширенный пакет ДМС (включая стоматологию, ежегодные чекапы, неотложную и плановую госпитализацию, лечение онкологических заболеваний); Поддержка в случае болезни: Доплата до 100%-ого заработка к больничному листу (14 дней в год); Отдых: Ежегодный оплачиваемый отпуск 28 дней + 3 дополнительно оплачиваемых дня; Профессиональное развитие: Возможности для профессионального развития, обучение за счет компании, участие в профильных конференциях и семинарах; Работу над сложными ИИ-продуктами с реальным бизнес-влиянием; Доступ к передовым моделям и ИТ-инфраструктуре; Возможность влиять на выбор технологического стека и архитектуры; Гибкий график: Гибридный график работы 5/2 (50% офис, 50% удаленно) с возможностью гибкого начала рабочего дня; Комфортный офис в центре города (м. Таганская). Мы ждем от кандидата: Высшее образование (информационные технологии, математика, статистика или смежные области); Понимание жизненного цикла разработки программного обеспечения и основных принципов проектирования информационных систем; Понимание архитектуры и механизма работы нейронных сетей; Опыт развертывания и эксплуатации opensource моделей LLM в инфраструктуре организации (локально и в облаке); Опыт работы с проприетарными LLM через API (российские и иностранные); Владение методами fine-tuning (LoRA, QLoRA, PEFT) и RAG (векторные БД, эмбеддинги, чанкинг, промпт-инжиниринг); Навыки подготовки данных для формирования датасетов, пригодных для дальнейшего обучения моделей; Навыки программирования на Python и работы с основными библиотеками анализа данных (Pandas, NumPy, Scikit-learn); Умение оценивать метрики качества моделей (BLEU, ROUGE и т.д.); Базовые знания SQL; Хорошие аналитические и коммуникативные способности; Знание английского языка, достаточного для чтения технической документации. Будет плюсом: Знание MLOps-инструментов; Понимание юридических и комплаенс-аспектов при использовании LLM в корпоративной среде; Опыт оптимизации инференса. Откликайся и стань частью нашей команды!"
